UnitName	Wolf's Dragoons
#Index	PLT_Name	PLT_Nick	CO_Name	CO_Nick	BN_Name	BN_Nick	REG_Name	REG_Nick	Rank	Name	Quality	Unit	State	Notes
803	Command	-	Sun's	-	Able	-	Epsilon	-	Captain	Sun Cho	4	Phoenix Hawk PXH-1	N	
804	Command	-	Sun's	-	Able	-	Epsilon	-	Lieutenant	Diana "Eight Ball" Standord	4	Locust LCT-1V	N	
805	Fire	-	Sun's	-	Able	-	Epsilon	-	-	Martin Dietrick	3	Panther PNT-9R	N	
806	Fire	-	Sun's	-	Able	-	Epsilon	-	-	Augusto Melis	2	Commando COM-2D	N	
807	Fire	-	Sun's	-	Able	-	Epsilon	-	Lieutenant	Karl "Delta" LeMat	4	Valkyrie VLK-QA	N	
808	Fire	-	Sun's	-	Able	-	Epsilon	-	Sergeant	Jennie Gerald	4	Jenner JR7-D	N	
809	Recon	-	Sun's	-	Able	-	Epsilon	-	-	Warren Kujalla	3	Assassin ASN-21	N	
810	Recon	-	Sun's	-	Able	-	Epsilon	-	-	Edward Jennhunnen	3	Wasp WSP-1A	N	
811	Recon	-	Sun's	-	Able	-	Epsilon	-	Lieutenant	Marik Winterhawk	4	Locust LCT-1V	N	
812	Recon	-	Sun's	-	Able	-	Epsilon	-	Sergeant	Austin Bell	4	Firefly FFL-4A	N	
813	Command	-	Sunstrom's	The Cuirassiers	Able	-	Epsilon	-	-	Jayson Givan	3	Goliath GOL-1H	N	
814	Command	-	Sunstrom's	The Cuirassiers	Able	-	Epsilon	-	-	Kenneth Mitari	2	Banshee BNC-3E	N	
815	Command	-	Sunstrom's	The Cuirassiers	Able	-	Epsilon	-	Captain	Julie Sunstrom	4	Victor VTR-9B	N	
816	Command	-	Sunstrom's	The Cuirassiers	Able	-	Epsilon	-	Lieutenant	Spiro Killasis	4	Battlemaster BLR-1G	N	
817	Fire	-	Sunstrom's	The Cuirassiers	Able	-	Epsilon	-	-	Thomas Salvesi	3	Archer ARC-2R	N	
818	Fire	-	Sunstrom's	The Cuirassiers	Able	-	Epsilon	-	-	Walter Samodurov	3	Ostsol OTL-4D	N	
819	Fire	-	Sunstrom's	The Cuirassiers	Able	-	Epsilon	-	Lieutenant	Kosho Kokuba	4	Marauder MAD-3R	N	
820	Fire	-	Sunstrom's	The Cuirassiers	Able	-	Epsilon	-	Sergeant	Octavio Finaldi	4	Archer ARC-2W	N	
821	Heavy	-	Sunstrom's	The Cuirassiers	Able	-	Epsilon	-	-	Vincent Casca	4	Thunderbolt TDR-5S	N	
822	Heavy	-	Sunstrom's	The Cuirassiers	Able	-	Epsilon	-	-	Axel Svensson	2	Dragon DRG-1N	N	
823	Heavy	-	Sunstrom's	The Cuirassiers	Able	-	Epsilon	-	Lieutenant	Frank Lundell	4	Orion ON1-K	N	
824	Heavy	-	Sunstrom's	The Cuirassiers	Able	-	Epsilon	-	Sergeant	Cu Ha	4	Warhammer WHM-6R	N	
825	Command	-	-	-	Baker	Jarrett's Lancers	Epsilon	-	-	Patrick Finnegan	4	Ostsol OTL-4D	N	
826	Command	-	-	-	Baker	Jarrett's Lancers	Epsilon	-	-	Sheila Cadbury	3	Ostroc OSR-2C	N	
827	Command	-	-	-	Baker	Jarrett's Lancers	Epsilon	-	Captain	Morton Duggan	4	Warhammer WHM-6R	N	
828	Command	-	-	-	Baker	Jarrett's Lancers	Epsilon	-	Major	Richard Jarrett	4	Archer ARC-2W	N	
829	Dropship	-	-	-	Baker	Jarrett's Lancers	Epsilon	-	-	Ise		Overlord (2762)	N	
830	Aerospace	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	-	Joanne Pelletiere	2	Hellcat HCT-213	N	
831	Aerospace	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	Lieutenant	Vogel Pearson	4	Hellcat HCT-213	N	
832	Armored Support	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	Lieutenant	Ala Prosser	4	Bulldog Medium Tank (Standard)	N	
833	Armored Support	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	Sergeant	Gregg Jarmer	4	Bulldog Medium Tank (Standard)	N	
834	Armored Support	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	Sergeant	Russel Davis	2	Bulldog Medium Tank (Standard)	N	
835	Armored Support	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	Sergeant	Cedric Speckner	3	Bulldog Medium Tank (Standard)	N	
836	Armored Support	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	Sergeant	Jan "Concrete" Koopman	2	Goblin Infantry Support Vehicle (Standard)	N	
837	Command	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	-	Carey Torrance	4	Hoplite HOP-4B	N	
838	Command	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	-	Manfred Zysk	3	Thunderbolt TDR-5S	N	
839	Command	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	Captain	Patrick Gordon	4	Warhammer WHM-6R	N	
840	Command	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	Lieutenant	Mary Kirby	4	Crusader CRD-3R	N	
841	Fire	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	-	Glenn Minshall	3	Griffin GRF-1N	N	
842	Fire	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	-	Mercy Stengel	2	Crusader CRD-3R	N	
843	Fire	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	Lieutenant	Delore Lutgen	4	Archer ARC-2W	N	
844	Fire	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	Sergeant	Douglas Arno	3	Archer ARC-2R	N	
845	Heavy	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	-	Eugene Arguelles	3	Shadow Hawk SHD-2H	N	
846	Heavy	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	-	Sridhar Lyengar	2	Phoenix Hawk PXH-1	N	
847	Heavy	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	Lieutenant	William Finzer	4	Trebuchet TBT-5N	N	
848	Heavy	-	Gordon's	Gordon's Highlanders	Baker	Jarrett's Lancers	Epsilon	-	Sergeant	Marcia Norris	4	Griffin GRF-1N	N	
849	Aerospace	-	Hoff's	Firewalkers	Baker	Jarrett's Lancers	Epsilon	-	-	Scott "Swede" Anderson	3	Centurion CNT-1D	N	
850	Aerospace	-	Hoff's	Firewalkers	Baker	Jarrett's Lancers	Epsilon	-	Lieutenant	William "Trigger" Fitch	4	Centurion CNT-1D	N	
851	Command	-	Hoff's	Firewalkers	Baker	Jarrett's Lancers	Epsilon	-	-	Jackson "Kicker" Chun	3	Griffin GRF-1N	N	
852	Command	-	Hoff's	Firewalkers	Baker	Jarrett's Lancers	Epsilon	-	-	Carry Makoi	3	Hermes II HER-2S	N	
853	Command	-	Hoff's	Firewalkers	Baker	Jarrett's Lancers	Epsilon	-	Captain	Kirk Hoff	4	Rifleman RFL-3N	N	
854	Command	-	Hoff's	Firewalkers	Baker	Jarrett's Lancers	Epsilon	-	Lieutenant	Arthur Figgis	4	Dervish DV-6M	N	
855	Fire	-	Hoff's	Firewalkers	Baker	Jarrett's Lancers	Epsilon	-	-	Raymond Jatos	3	Panther PNT-9R	N	
856	Fire	-	Hoff's	Firewalkers	Baker	Jarrett's Lancers	Epsilon	-	-	Chan Thabong Maknarakham	3	Trebuchet TBT-5N	N	
857	Fire	-	Hoff's	Firewalkers	Baker	Jarrett's Lancers	Epsilon	-	Lieutenant	Aira Enfield	4	Archer ARC-2W	N	
858	Fire	-	Hoff's	Firewalkers	Baker	Jarrett's Lancers	Epsilon	-	Sergeant	Christine Knott	4	Hunchback HBK-4G	N	
859	Medium	-	Hoff's	Firewalkers	Baker	Jarrett's Lancers	Epsilon	-	-	Dale "Penguin" Horowitz	3	Clint CLNT-2-3T	N	
860	Medium	-	Hoff's	Firewalkers	Baker	Jarrett's Lancers	Epsilon	-	-	Clarence Grogan	3	Cicada CDA-2A	N	
861	Medium	-	Hoff's	Firewalkers	Baker	Jarrett's Lancers	Epsilon	-	Lieutenant	George Fillis	4	Griffin GRF-1N	N	
862	Medium	-	Hoff's	Firewalkers	Baker	Jarrett's Lancers	Epsilon	-	Sergeant	Paul Sandino	4	Firestarter FS9-H	N	
863	Command	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	-	Wilson Smullen	4	Shogun SHG-2E	N	
864	Command	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	-	Basil Farnham	3	Marauder II MAD-4A	N	
865	Command	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	Captain	Michael Mercier	4	Battlemaster BLR-1G	N	
866	Command	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	Lieutenant	Kristine Yedinak	4	Archer ARC-2W	N	
867	Fire	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	-	Henry Bolan	4	Scorpion SCP-1N	N	
868	Fire	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	-	Anton Emery	3	Quickdraw QKD-4H	N	
869	Fire	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	Lieutenant	John "Rally" Porseth	4	Catapult CPLT-C1	N	
870	Fire	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	Sergeant	Steven Hess	4	Shadow Hawk SHD-2H	N	
871	Jump Infantry Support	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	Corporal	Donald Dumas	3	Jump Platoon (MG)	N	
872	Jump Infantry Support	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	Corporal	Wendy Riggs	3	Jump Platoon (MG)	N	
873	Jump Infantry Support	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	Corporal	Odam Bach	2	Jump Platoon (MG)	N	
874	Jump Infantry Support	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	Lieutenant	Marco "Choirboy" Lavine	4	Jump Platoon (Laser)	N	
875	Jump Infantry Support	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	Sergeant	Trenton Spillsbury	4	Jump Platoon (Laser)	N	
876	Recon	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	-	Jerry Hawker	3	Ostscout OTT-7J	N	
877	Recon	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	-	Duke Easom	2	Stinger STG-3R	N	
878	Recon	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	Lieutenant	Katherine Parrott	4	Locust LCT-1V	N	
879	Recon	-	Mercier's	-	Baker	Jarrett's Lancers	Epsilon	-	Sergeant	Samuel Yonkers	3	Jenner JR7-D	N	
880	Command	-	-	-	Charlie	Hussein's Hussars	Epsilon	-	-	Vonda Evansich	3	Archer ARC-2R	N	
881	Command	-	-	-	Charlie	Hussein's Hussars	Epsilon	-	Captain	Sharyn Potter	4	Marauder MAD-3R	N	
882	Command	-	-	-	Charlie	Hussein's Hussars	Epsilon	-	Major	Hussein Tajdar	4	Stalker STK-3F	N	
883	Command	-	-	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	Richard Kossner	3	Hoplite HOP-4C	N	
884	Dropship	-	-	-	Charlie	Hussein's Hussars	Epsilon	-	-	Sunniva		Union (2708)	N	
885	Dropship	-	-	-	Charlie	Hussein's Hussars	Epsilon	-	-	Hebrides		Union (2708)	N	
886	Dropship	-	-	-	Charlie	Hussein's Hussars	Epsilon	-	-	Mt. Suribachi		Union (2708)	N	
887	Command	McGarvey's Horse	McGarvey's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Ted Heyden	4	Ostroc OSR-2C	N	
888	Command	McGarvey's Horse	McGarvey's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Dennis Pickman	2	Archer ARC-2R	N	
889	Command	McGarvey's Horse	McGarvey's	-	Charlie	Hussein's Hussars	Epsilon	-	Captain	Trenton McGarvey	4	Rifleman RFL-3N	N	
890	Command	McGarvey's Horse	McGarvey's	-	Charlie	Hussein's Hussars	Epsilon	-	Lieutenant	Malcom Hyatt	3	Grasshopper GHR-5H	N	
891	Fire	-	McGarvey's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Eleanor Thorsness	2	JagerMech JM6-S	N	
892	Fire	-	McGarvey's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Mathias Haugen	1	Rifleman RFL-3N	N	
893	Fire	-	McGarvey's	-	Charlie	Hussein's Hussars	Epsilon	-	Lieutenant	Eliz Ubell	3	Dragon DRG-1N	N	
894	Fire	-	McGarvey's	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	Terry Hannula	3	Whitworth WTH-1	N	
895	Medium	-	McGarvey's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Oscar Frossard	2	Griffin GRF-1N	N	
896	Medium	-	McGarvey's	-	Charlie	Hussein's Hussars	Epsilon	-	-	ShaRee Rhone	1	Phoenix Hawk PXH-1	N	
897	Medium	-	McGarvey's	-	Charlie	Hussein's Hussars	Epsilon	-	Lieutenant	Norton Conner	3	Wolverine WVR-6R	N	
898	Medium	-	McGarvey's	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	William Harrington	4	Shadow Hawk SHD-2H	N	
899	Command	-	Nichole's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Hugh Minthorne	2	Wasp WSP-1A	N	
900	Command	-	Nichole's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Donald Larrios	2	Crusader CRD-3R	N	
901	Command	-	Nichole's	-	Charlie	Hussein's Hussars	Epsilon	-	Captain	Elizabeth Nichole	4	Catapult CPLT-C1	N	
902	Command	-	Nichole's	-	Charlie	Hussein's Hussars	Epsilon	-	Lieutenant	Gerald Buskirk	3	Phoenix Hawk PXH-1	N	
903	Fire	-	Nichole's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Vittorio Visteen	4	Shadow Hawk SHD-2H	N	
904	Fire	-	Nichole's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Rufus Denney	2	Griffin GRF-1N	N	
905	Fire	-	Nichole's	-	Charlie	Hussein's Hussars	Epsilon	-	Lieutenant	Peter Geffen	3	Archer ARC-2R	N	
906	Fire	-	Nichole's	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	Marjory Rayborn	4	Archer ARC-2W	N	
907	LAM	-	Nichole's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Sandra Bloch	3	Wasp LAM WSP-105	N	
908	LAM	-	Nichole's	-	Charlie	Hussein's Hussars	Epsilon	-	Lieutenant	Emanuelle Kohrman	4	Phoenix Hawk LAM PHX-HK2	N	
909	LAM	-	Nichole's	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	Curtis Lipke	3	Wasp LAM WSP-105	N	
910	Strike	-	Nichole's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Elvira Boswell	2	Stinger STG-3R	N	
911	Strike	-	Nichole's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Michala Parenteaus	2	Stinger STG-3R	N	
912	Strike	-	Nichole's	-	Charlie	Hussein's Hussars	Epsilon	-	Lieutenant	Carter "Broker" Trent	4	Stinger STG-3G	N	
913	Strike	-	Nichole's	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	Ross Thorssen	3	Phoenix Hawk PXH-1	N	
914	1st Armored Support	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Lieutenant	Harold Cushman	3	Pegasus Scout Hover Tank (Standard)	N	
915	1st Armored Support	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	Linda Czopek	3	Pegasus Scout Hover Tank (Standard)	N	
916	1st Armored Support	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	David Malagamba	2	Pegasus Scout Hover Tank (Standard)	N	
917	1st Armored Support	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	Chriistina Bilderbeck	2	Pegasus Scout Hover Tank (Standard)	N	
918	1st Armored Support	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	Ahmad Parr	2	Pegasus Scout Hover Tank (Standard)	N	
919	2nd Armored Support	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Lieutenant	Joseph McLellard	4	Drillson Heavy Hover Tank (Standard)	N	
920	2nd Armored Support	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	Warren Resser	3	Drillson Heavy Hover Tank (Standard)	N	
921	2nd Armored Support	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	Deborah Sutherland	3	Drillson Heavy Hover Tank (Standard)	N	
922	2nd Armored Support	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	Stanley Volgas	3	Saracen Medium Hover Tank (Standard)	N	
923	2nd Armored Support	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	Leonard Carbondale	3	Saracen Medium Hover Tank (Standard)	N	
924	Command	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Arturo Batista	2	Archer ARC-2R	N	
925	Command	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Walter Nyland	2	Crusader CRD-3R	N	
926	Command	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Captain	Amelia Shire	4	Warhammer WHM-6R	N	
927	Command	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Lieutenant	Curtis Holzgang	3	Thunderbolt TDR-5S	N	
928	Heavy	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Charles Bruen	2	Dervish DV-6M	N	
929	Heavy	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	-	David Rex	1	Wolverine WVR-6R	N	
930	Heavy	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Lieutenant	Gerhard Hannah	3	Ostroc OSR-2C	N	
931	Heavy	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	Amanda Prohaska	3	Crusader CRD-3R	N	
932	Recon	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Mitchell Zeeman	2	Ostscout OTT-7J	N	
933	Recon	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	-	Arnet Grossenbach	1	Locust LCT-1V	N	
934	Recon	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Lieutenant	Surasak Rianpra	3	Valkyrie VLK-QA	N	
935	Recon	-	Shire's	-	Charlie	Hussein's Hussars	Epsilon	-	Sergeant	Reubin Haas	2	Spider SDR-5V	N	
936	Command	The Philly Boys	7th Kommando	-	-	-	-	-	Colonel	Griffith Nikitich	4	Motorized Platoon (Laser)	N	
937	Command	The Philly Boys	7th Kommando	-	-	-	-	-	Major	Richard Monteif	4	Motorized Platoon (Laser)	N	Intelligence
938	Command	The Philly Boys	7th Kommando	-	-	-	-	-	Sergeant-Major	Scott Reese	4	Motorized Platoon (Laser)	N	Security
939	Command	The Philly Boys	7th Kommando	-	-	-	-	-	Corporal	Grant Zeff	4	Motorized Platoon (Laser)	N	
940	Command	The Philly Boys	7th Kommando	-	-	-	-	-	Corporal	Eleanor Landsam	4	Motorized Platoon (Laser)	N	
941	Command	The Philly Boys	7th Kommando	-	-	-	-	-	Corporal	Farley Oaken	4	Motorized Platoon (Laser)	N	
942	1st Motorized Infantry (Laser)	Red Wolf	7th Kommando	-	-	-	-	-	Captain	R. Ian McMartin	4	Motorized Platoon (Laser)	N	
943	1st Motorized Infantry (Laser)	Red Wolf	7th Kommando	-	-	-	-	-	Sergeant	Vance Fisher	4	Motorized Platoon (Laser)	N	
944	1st Motorized Infantry (Laser)	Red Wolf	7th Kommando	-	-	-	-	-	Corporal	Mark Cardew	4	Motorized Platoon (Laser)	N	
945	1st Motorized Infantry (Laser)	Red Wolf	7th Kommando	-	-	-	-	-	Corporal	Arla Jahn	4	Motorized Platoon (Laser)	N	
946	1st Motorized Infantry (Laser)	Red Wolf	7th Kommando	-	-	-	-	-	Corporal	Neil Lusk	4	Motorized Platoon (Laser)	N	
947	1st Motorized Infantry (Laser)	Red Wolf	7th Kommando	-	-	-	-	-	Corporal	Margarite Larocque	4	Motorized Platoon (Laser)	N	
948	2nd Motorized Infantry (Laser)	White Wolf	7th Kommando	-	-	-	-	-	Lieutenant	Yvonne Draedin	4	Motorized Platoon (Laser)	N	
949	2nd Motorized Infantry (Laser)	White Wolf	7th Kommando	-	-	-	-	-	Sergeant	James "Scout" Tanner-Smith	4	Motorized Platoon (Laser)	N	
950	2nd Motorized Infantry (Laser)	White Wolf	7th Kommando	-	-	-	-	-	Corporal	Russel Nau	4	Motorized Platoon (Laser)	N	
951	2nd Motorized Infantry (Laser)	White Wolf	7th Kommando	-	-	-	-	-	Corporal	Perry Denzman	4	Motorized Platoon (Laser)	N	
952	2nd Motorized Infantry (Laser)	White Wolf	7th Kommando	-	-	-	-	-	Corporal	Lars Stevens	4	Motorized Platoon (Laser)	N	
953	2nd Motorized Infantry (Laser)	White Wolf	7th Kommando	-	-	-	-	-	Corporal	Richard Cho	4	Motorized Platoon (Laser)	N	
954	3rd Motorized Infantry (Laser)	Gray Wolf	7th Kommando	-	-	-	-	-	Lieutenant	Sean Eric Kevin	4	Motorized Platoon (Laser)	N	
955	3rd Motorized Infantry (Laser)	Gray Wolf	7th Kommando	-	-	-	-	-	Sergeant	Ahmal "Shake Eyes" Farish	4	Motorized Platoon (Laser)	N	
956	3rd Motorized Infantry (Laser)	Gray Wolf	7th Kommando	-	-	-	-	-	Corporal	Carlos San Ramon	4	Motorized Platoon (Laser)	N	
957	3rd Motorized Infantry (Laser)	Gray Wolf	7th Kommando	-	-	-	-	-	Corporal	Alice Carlucci	4	Motorized Platoon (Laser)	N	
958	3rd Motorized Infantry (Laser)	Gray Wolf	7th Kommando	-	-	-	-	-	Corporal	Marion Schellhaus	4	Motorized Platoon (Laser)	N	
959	3rd Motorized Infantry (Laser)	Gray Wolf	7th Kommando	-	-	-	-	-	Corporal	Earnest "Frosty" Hall	4	Motorized Platoon (Laser)	N	
960	4th Motorized Infantry (Laser)	Shadow Platoon	7th Kommando	-	-	-	-	-	Lieutenant	Anton Shadd	4	Motorized Platoon (Laser)	N	
961	4th Motorized Infantry (Laser)	Shadow Platoon	7th Kommando	-	-	-	-	-	Sergeant	Lester "Canner" Lukas	4	Motorized Platoon (Laser)	N	
962	4th Motorized Infantry (Laser)	Shadow Platoon	7th Kommando	-	-	-	-	-	Corporal	Sheilah Booksby	4	Motorized Platoon (Laser)	N	
963	4th Motorized Infantry (Laser)	Shadow Platoon	7th Kommando	-	-	-	-	-	Corporal	Robert "Tool Box" Rettman	4	Motorized Platoon (Laser)	N	
964	4th Motorized Infantry (Laser)	Shadow Platoon	7th Kommando	-	-	-	-	-	Corporal	Harold Ketel	4	Motorized Platoon (Laser)	N	
965	4th Motorized Infantry (Laser)	Shadow Platoon	7th Kommando	-	-	-	-	-	Corporal	Todd O'Toole	4	Motorized Platoon (Laser)	N	
966	Dropship	-	7th Kommando	-	-	-	-	-	-	Argent's Gift		Fury (2638)	N	
967	Dropship	-	7th Kommando	-	-	-	-	-	-	Arrow		Fury (2638)	N	
968	Dropship	-	7th Kommando	-	-	-	-	-	-	Northstar		Fury (2638)	N	
969	Dropship	-	7th Kommando	-	-	-	-	-	-	Rio Nunzio		Fury (2638)	N	
970	Dropship	-	7th Kommando	-	-	-	-	-	-	Sheba		Fury (2638)	N	
971	Command	-	Black Widow	-	-	-	-	-	Captain	Natasha "Black Widow" Kerensky	4	Warhammer WHM-6R	N	
972	Command	-	Black Widow	-	-	-	-	-	Sergeant	Colin MacLaren	4	Marauder MAD-3R	N	
973	Command	-	Black Widow	-	-	-	-	-	-	Lynn Sheridan	4	Crusader CRD-3R	N	
974	Command	-	Black Widow	-	-	-	-	-	-	John Hayes	3	Griffin GRF-1N	N	
975	Fire	-	Black Widow	-	-	-	-	-	Lieutenant	Takiro Ikeda	4	Panther PNT-9R	N	
976	Fire	-	Black Widow	-	-	-	-	-	Sergeant	Mikos Delius	4	Whitworth WTH-1	N	
977	Fire	-	Black Widow	-	-	-	-	-	-	Nikolai Koniev	3	Firefly FFL-4A	N	
978	Fire	-	Black Widow	-	-	-	-	-	-	Delmar Lindstrom	3	Shadow Hawk SHD-2H	N	
979	Recon	-	Black Widow	-	-	-	-	-	Lieutenant	John "Gentleman Johnny" Clavell	4	Firefly FFL-4A	N	
980	Recon	-	Black Widow	-	-	-	-	-	Sergeant	Piet Nichols	4	Hornet HNT-151	N	
981	Recon	-	Black Widow	-	-	-	-	-	-	Simon Fraser	3	Stinger STG-3R	N	
982	Recon	-	Black Widow	-	-	-	-	-	-	Mohammar Jahan	3	Stinger STG-3R	N	
983	Dropship	-	Black Widow	-	-	-	-	-	-	Widow's Web		Union (2708)	N	
984	Command	-	-	-	Fire Support Group	-	-	-	Major	Misha Sventnikov	4	Battlemaster BLR-1G	N	
985	Command	-	-	-	Fire Support Group	-	-	-	Lieutenant	Jennifer Weiss	4	Archer ARC-2W	N	
986	Command	-	-	-	Fire Support Group	-	-	-	-	Simon "Hickock" Maddox	4	Imp IMP-2E	N	
987	Command	-	-	-	Fire Support Group	-	-	-	-	Linda Kamm	3	Griffin GRF-1N	N	
988	Dropship	-	-	-	Fire Support Group	-	-	-	-	Wexford		Fortress (2613)	N	
989	Command	-	Alpha	-	Fire Support Group	-	-	-	Captain	Wilford Scruggs	4	Marauder II MAD-4A	N	
990	Command	-	Alpha	-	Fire Support Group	-	-	-	Sergeant	Roman Vanderschoff	4	Thunderbolt TDR-5S	N	
991	Command	-	Alpha	-	Fire Support Group	-	-	-	-	Merlon Mergelos	3	Crusader CRD-3R	N	
992	Command	-	Alpha	-	Fire Support Group	-	-	-	-	Alan Seeley	3	Crusader CRD-3R	N	
993	Aerospace	-	Alpha	-	Fire Support Group	-	-	-	Lieutenant	Duane "Tango" Tangelli	4	Centurion CNT-1D	N	
994	Aerospace	-	Alpha	-	Fire Support Group	-	-	-	-	Virginia "Hips" O'Hare	4	Centurion CNT-1D	N	
995	Armored Support	-	Alpha	-	Fire Support Group	-	-	-	Lieutenant	Jordan MacMahon	4	Plainsman Medium Hovertank (Standard)	N	
996	Armored Support	-	Alpha	-	Fire Support Group	-	-	-	Sergeant	John "Alamo" Jones	4	Plainsman Medium Hovertank (Standard)	N	
997	Armored Support	-	Alpha	-	Fire Support Group	-	-	-	Sergeant	Grace "Tiger" Rohmer	4	Plainsman Medium Hovertank (Standard)	N	
998	Armored Support	-	Alpha	-	Fire Support Group	-	-	-	Sergeant	Glibert Tolliver	3	Plainsman Medium Hovertank (Standard)	N	
999	Armored Support	-	Alpha	-	Fire Support Group	-	-	-	Sergeant	Barbara Shoop	3	Plainsman Medium Hovertank (Standard)	N	
1000	Fire	-	Alpha	-	Fire Support Group	-	-	-	Lieutenant	Rebecca Ardenauer	4	Annihilator ANH-2A	N	
1001	Fire	-	Alpha	-	Fire Support Group	-	-	-	Sergeant	Dawn Hirriman	4	Catapult CPLT-C1	N	
1002	Fire	-	Alpha	-	Fire Support Group	-	-	-	-	Herbert McInnis	4	Dervish DV-6M	N	
1003	Fire	-	Alpha	-	Fire Support Group	-	-	-	-	Christopher Endre	4	Crusader CRD-3R	N	
